split,crop_image,source_image,person_index,crop_x1,crop_y1,crop_x2,crop_y2
val,images/val/frame_001255_person_01.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,1,296,605,377,707
val,images/val/frame_001255_person_02.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,2,231,585,301,667
val,images/val/frame_001255_person_03.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,3,111,542,190,620
val,images/val/frame_001255_person_04.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,4,564,474,671,596
val,images/val/frame_001255_person_05.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,5,611,429,759,551
val,images/val/frame_001255_person_06.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,6,725,415,790,505
val,images/val/frame_001255_person_07.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,7,674,607,756,662
val,images/val/frame_001255_person_08.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,8,558,638,634,720
val,images/val/frame_001255_person_09.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,9,681,322,793,404
val,images/val/frame_001255_person_10.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,10,311,75,375,206
val,images/val/frame_001255_person_11.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,11,257,30,333,151
val,images/val/frame_001255_person_12.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,12,424,0,523,78
val,images/val/frame_001255_person_13.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,13,218,31,271,119
val,images/val/frame_001255_person_14.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,14,206,148,305,223
val,images/val/frame_001255_person_15.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,15,129,149,222,230
val,images/val/frame_001255_person_16.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,16,104,179,141,214
val,images/val/frame_001255_person_17.jpg,data/person_dataset_seed123/images/val/frame_001255.jpg,17,121,81,200,143
val,images/val/frame_001269_person_00.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,0,614,432,756,571
val,images/val/frame_001269_person_01.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,1,720,427,797,494
val,images/val/frame_001269_person_02.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,2,682,319,791,406
val,images/val/frame_001269_person_03.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,3,671,604,760,662
val,images/val/frame_001269_person_04.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,4,568,477,667,595
val,images/val/frame_001269_person_05.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,5,559,638,634,720
val,images/val/frame_001269_person_06.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,6,302,604,373,706
val,images/val/frame_001269_person_07.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,7,227,581,306,665
val,images/val/frame_001269_person_08.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,8,111,545,188,618
val,images/val/frame_001269_person_09.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,9,56,435,146,490
val,images/val/frame_001269_person_10.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,10,313,86,376,202
val,images/val/frame_001269_person_11.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,11,257,46,333,156
val,images/val/frame_001269_person_12.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,12,412,0,525,82
val,images/val/frame_001269_person_13.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,13,218,36,270,124
val,images/val/frame_001269_person_14.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,14,204,149,309,219
val,images/val/frame_001269_person_15.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,15,156,155,219,233
val,images/val/frame_001269_person_16.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,16,99,184,177,236
val,images/val/frame_001269_person_17.jpg,data/person_dataset_seed123/images/val/frame_001269.jpg,17,120,85,190,149
val,images/val/frame_001281_person_00.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,0,677,324,782,397
val,images/val/frame_001281_person_01.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,1,609,436,771,560
val,images/val/frame_001281_person_02.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,2,712,436,805,495
val,images/val/frame_001281_person_03.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,3,565,479,669,587
val,images/val/frame_001281_person_04.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,4,674,601,758,664
val,images/val/frame_001281_person_05.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,5,559,640,633,720
val,images/val/frame_001281_person_06.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,6,301,605,377,706
val,images/val/frame_001281_person_07.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,7,226,582,308,670
val,images/val/frame_001281_person_08.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,8,108,546,199,614
val,images/val/frame_001281_person_09.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,9,42,391,151,467
val,images/val/frame_001281_person_10.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,10,410,0,523,84
val,images/val/frame_001281_person_11.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,11,308,85,379,200
val,images/val/frame_001281_person_12.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,12,256,47,335,148
val,images/val/frame_001281_person_13.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,13,220,31,268,126
val,images/val/frame_001281_person_14.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,14,203,146,306,225
val,images/val/frame_001281_person_15.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,15,153,122,231,223
val,images/val/frame_001281_person_16.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,16,100,184,184,242
val,images/val/frame_001281_person_17.jpg,data/person_dataset_seed123/images/val/frame_001281.jpg,17,117,81,200,140
val,images/val/frame_001288_person_00.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,0,413,0,521,83
val,images/val/frame_001288_person_01.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,1,300,86,377,203
val,images/val/frame_001288_person_02.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,2,254,48,330,150
val,images/val/frame_001288_person_03.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,3,218,30,269,124
val,images/val/frame_001288_person_04.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,4,201,146,311,230
val,images/val/frame_001288_person_05.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,5,153,134,227,222
val,images/val/frame_001288_person_06.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,6,102,181,175,244
val,images/val/frame_001288_person_07.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,7,122,77,189,146
val,images/val/frame_001288_person_08.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,8,53,376,152,469
val,images/val/frame_001288_person_09.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,9,109,545,196,616
val,images/val/frame_001288_person_10.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,10,217,584,309,673
val,images/val/frame_001288_person_11.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,11,293,606,378,706
val,images/val/frame_001288_person_12.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,12,612,437,764,552
val,images/val/frame_001288_person_13.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,13,717,430,806,509
val,images/val/frame_001288_person_14.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,14,673,604,757,667
val,images/val/frame_001288_person_15.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,15,564,478,667,595
val,images/val/frame_001288_person_16.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,16,557,636,635,720
val,images/val/frame_001288_person_17.jpg,data/person_dataset_seed123/images/val/frame_001288.jpg,17,672,324,801,400
val,images/val/frame_001293_person_00.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,0,677,322,802,403
val,images/val/frame_001293_person_01.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,1,612,438,761,555
val,images/val/frame_001293_person_02.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,2,716,432,805,498
val,images/val/frame_001293_person_03.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,3,561,474,671,598
val,images/val/frame_001293_person_04.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,4,670,604,751,685
val,images/val/frame_001293_person_05.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,5,558,638,633,720
val,images/val/frame_001293_person_06.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,6,292,605,376,707
val,images/val/frame_001293_person_07.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,7,220,581,310,668
val,images/val/frame_001293_person_08.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,8,110,540,196,615
val,images/val/frame_001293_person_09.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,9,54,376,163,472
val,images/val/frame_001293_person_10.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,10,306,90,376,203
val,images/val/frame_001293_person_11.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,11,409,0,523,80
val,images/val/frame_001293_person_12.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,12,251,52,336,149
val,images/val/frame_001293_person_13.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,13,221,32,265,122
val,images/val/frame_001293_person_14.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,14,210,143,292,236
val,images/val/frame_001293_person_15.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,15,151,146,225,228
val,images/val/frame_001293_person_16.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,16,119,84,187,146
val,images/val/frame_001293_person_17.jpg,data/person_dataset_seed123/images/val/frame_001293.jpg,17,99,182,181,243
val,images/val/frame_001303_person_00.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,0,266,38,380,140
val,images/val/frame_001303_person_01.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,1,220,39,276,139
val,images/val/frame_001303_person_02.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,2,215,130,296,234
val,images/val/frame_001303_person_03.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,3,283,111,375,206
val,images/val/frame_001303_person_04.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,4,70,382,137,476
val,images/val/frame_001303_person_05.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,5,116,534,200,625
val,images/val/frame_001303_person_06.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,6,574,480,682,603
val,images/val/frame_001303_person_07.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,7,618,431,787,568
val,images/val/frame_001303_person_08.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,8,731,437,796,492
val,images/val/frame_001303_person_09.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,9,683,604,759,659
val,images/val/frame_001303_person_10.jpg,data/person_dataset_seed123/images/val/frame_001303.jpg,10,555,639,634,720
val,images/val/frame_001313_person_00.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,0,53,371,161,461
val,images/val/frame_001313_person_01.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,1,103,178,194,232
val,images/val/frame_001313_person_02.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,2,21,175,109,234
val,images/val/frame_001313_person_03.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,3,232,81,328,146
val,images/val/frame_001313_person_04.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,4,284,122,390,203
val,images/val/frame_001313_person_05.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,5,210,129,304,213
val,images/val/frame_001313_person_06.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,6,116,86,207,148
val,images/val/frame_001313_person_07.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,7,421,0,525,77
val,images/val/frame_001313_person_08.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,8,679,311,803,412
val,images/val/frame_001313_person_09.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,9,648,438,744,599
val,images/val/frame_001313_person_10.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,10,565,473,673,601
val,images/val/frame_001313_person_11.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,11,719,437,801,514
val,images/val/frame_001313_person_12.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,12,678,598,758,660
val,images/val/frame_001313_person_13.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,13,558,638,633,720
val,images/val/frame_001313_person_14.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,14,293,596,375,686
val,images/val/frame_001313_person_15.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,15,228,578,307,672
val,images/val/frame_001313_person_16.jpg,data/person_dataset_seed123/images/val/frame_001313.jpg,16,115,542,199,611
val,images/val/frame_001317_person_00.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,0,419,0,524,83
val,images/val/frame_001317_person_01.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,1,283,118,393,206
val,images/val/frame_001317_person_02.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,2,236,77,337,151
val,images/val/frame_001317_person_03.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,3,210,131,293,241
val,images/val/frame_001317_person_04.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,4,117,86,208,152
val,images/val/frame_001317_person_05.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,5,23,178,102,225
val,images/val/frame_001317_person_06.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,6,98,197,187,241
val,images/val/frame_001317_person_07.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,7,55,372,157,469
val,images/val/frame_001317_person_08.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,8,116,544,196,610
val,images/val/frame_001317_person_09.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,9,225,579,309,673
val,images/val/frame_001317_person_10.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,10,294,595,376,686
val,images/val/frame_001317_person_11.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,11,681,310,798,414
val,images/val/frame_001317_person_12.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,12,713,436,806,501
val,images/val/frame_001317_person_13.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,13,641,454,752,573
val,images/val/frame_001317_person_14.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,14,563,476,675,603
val,images/val/frame_001317_person_15.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,15,560,637,635,720
val,images/val/frame_001317_person_16.jpg,data/person_dataset_seed123/images/val/frame_001317.jpg,16,681,596,755,658
val,images/val/frame_001324_person_00.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,0,413,0,525,81
val,images/val/frame_001324_person_01.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,1,286,108,378,208
val,images/val/frame_001324_person_02.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,2,233,77,335,149
val,images/val/frame_001324_person_03.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,3,208,133,299,242
val,images/val/frame_001324_person_04.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,4,120,87,207,158
val,images/val/frame_001324_person_05.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,5,109,175,193,229
val,images/val/frame_001324_person_06.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,6,22,170,120,234
val,images/val/frame_001324_person_07.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,7,55,378,144,471
val,images/val/frame_001324_person_08.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,8,117,542,195,613
val,images/val/frame_001324_person_09.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,9,224,575,311,677
val,images/val/frame_001324_person_10.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,10,295,594,373,686
val,images/val/frame_001324_person_11.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,11,679,314,799,415
val,images/val/frame_001324_person_12.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,12,726,435,805,496
val,images/val/frame_001324_person_13.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,13,640,456,773,551
val,images/val/frame_001324_person_14.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,14,565,478,673,606
val,images/val/frame_001324_person_15.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,15,679,600,755,661
val,images/val/frame_001324_person_16.jpg,data/person_dataset_seed123/images/val/frame_001324.jpg,16,560,639,635,720
val,images/val/frame_001335_person_00.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,0,415,0,524,84
val,images/val/frame_001335_person_01.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,1,298,118,375,213
val,images/val/frame_001335_person_02.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,2,231,72,335,152
val,images/val/frame_001335_person_03.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,3,203,129,299,251
val,images/val/frame_001335_person_04.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,4,117,84,200,147
val,images/val/frame_001335_person_05.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,5,121,181,201,231
val,images/val/frame_001335_person_06.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,6,46,133,137,206
val,images/val/frame_001335_person_07.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,7,59,375,140,473
val,images/val/frame_001335_person_08.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,8,115,544,200,615
val,images/val/frame_001335_person_09.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,9,224,578,304,674
val,images/val/frame_001335_person_10.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,10,297,601,369,686
val,images/val/frame_001335_person_11.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,11,558,640,632,720
val,images/val/frame_001335_person_12.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,12,681,597,758,664
val,images/val/frame_001335_person_13.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,13,737,432,803,485
val,images/val/frame_001335_person_14.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,14,624,441,800,539
val,images/val/frame_001335_person_15.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,15,560,474,674,602
val,images/val/frame_001335_person_16.jpg,data/person_dataset_seed123/images/val/frame_001335.jpg,16,677,316,800,413
test,images/test/frame_000075_person_00.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,0,532,6,620,99
test,images/test/frame_000075_person_01.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,1,427,0,524,76
test,images/test/frame_000075_person_02.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,2,336,30,444,97
test,images/test/frame_000075_person_03.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,3,208,42,302,119
test,images/test/frame_000075_person_04.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,4,112,92,187,146
test,images/test/frame_000075_person_05.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,5,297,93,375,204
test,images/test/frame_000075_person_06.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,6,208,127,295,225
test,images/test/frame_000075_person_07.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,7,149,145,221,225
test,images/test/frame_000075_person_08.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,8,102,181,181,237
test,images/test/frame_000075_person_09.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,9,689,157,796,221
test,images/test/frame_000075_person_10.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,10,693,298,794,397
test,images/test/frame_000075_person_11.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,11,589,285,709,405
test,images/test/frame_000075_person_12.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,12,705,459,793,552
test,images/test/frame_000075_person_13.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,13,567,478,671,600
test,images/test/frame_000075_person_14.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,14,556,644,644,702
test,images/test/frame_000075_person_15.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,15,683,600,759,657
test,images/test/frame_000075_person_16.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,16,288,599,388,680
test,images/test/frame_000075_person_17.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,17,212,575,299,641
test,images/test/frame_000075_person_18.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,18,109,542,189,611
test,images/test/frame_000075_person_19.jpg,data/person_dataset_seed123/images/test/frame_000075.jpg,19,74,404,139,458
test,images/test/frame_000079_person_00.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,0,533,8,625,92
test,images/test/frame_000079_person_01.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,1,428,0,523,69
test,images/test/frame_000079_person_02.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,2,332,32,449,89
test,images/test/frame_000079_person_03.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,3,207,39,297,116
test,images/test/frame_000079_person_04.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,4,117,90,179,143
test,images/test/frame_000079_person_05.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,5,206,125,294,226
test,images/test/frame_000079_person_06.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,6,293,89,372,205
test,images/test/frame_000079_person_07.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,7,158,144,223,232
test,images/test/frame_000079_person_08.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,8,107,183,175,237
test,images/test/frame_000079_person_09.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,9,75,403,142,456
test,images/test/frame_000079_person_10.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,10,110,546,180,617
test,images/test/frame_000079_person_11.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,11,213,578,294,635
test,images/test/frame_000079_person_12.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,12,290,598,375,676
test,images/test/frame_000079_person_13.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,13,562,484,676,597
test,images/test/frame_000079_person_14.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,14,703,459,793,548
test,images/test/frame_000079_person_15.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,15,677,596,762,658
test,images/test/frame_000079_person_16.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,16,561,640,641,703
test,images/test/frame_000079_person_17.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,17,688,162,794,225
test,images/test/frame_000079_person_18.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,18,686,298,792,399
test,images/test/frame_000079_person_19.jpg,data/person_dataset_seed123/images/test/frame_000079.jpg,19,586,284,703,412
test,images/test/frame_000091_person_00.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,0,523,5,623,109
test,images/test/frame_000091_person_01.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,1,425,0,524,80
test,images/test/frame_000091_person_02.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,2,340,30,435,97
test,images/test/frame_000091_person_03.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,3,215,42,303,124
test,images/test/frame_000091_person_04.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,4,116,82,194,147
test,images/test/frame_000091_person_05.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,5,295,89,378,208
test,images/test/frame_000091_person_06.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,6,207,135,287,254
test,images/test/frame_000091_person_07.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,7,175,127,225,230
test,images/test/frame_000091_person_08.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,8,104,179,185,236
test,images/test/frame_000091_person_09.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,9,72,402,154,455
test,images/test/frame_000091_person_10.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,10,159,453,254,545
test,images/test/frame_000091_person_11.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,11,107,544,182,617
test,images/test/frame_000091_person_12.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,12,212,575,302,634
test,images/test/frame_000091_person_13.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,13,292,596,376,675
test,images/test/frame_000091_person_14.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,14,557,478,686,591
test,images/test/frame_000091_person_15.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,15,705,456,794,553
test,images/test/frame_000091_person_16.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,16,553,639,650,704
test,images/test/frame_000091_person_17.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,17,684,591,762,669
test,images/test/frame_000091_person_18.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,18,683,161,799,224
test,images/test/frame_000091_person_19.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,19,694,300,789,407
test,images/test/frame_000091_person_20.jpg,data/person_dataset_seed123/images/test/frame_000091.jpg,20,585,287,707,410
test,images/test/frame_000095_person_00.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,0,142,452,257,539
test,images/test/frame_000095_person_01.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,1,73,406,152,460
test,images/test/frame_000095_person_02.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,2,108,544,184,619
test,images/test/frame_000095_person_03.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,3,210,572,302,639
test,images/test/frame_000095_person_04.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,4,291,602,374,674
test,images/test/frame_000095_person_05.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,5,557,475,689,597
test,images/test/frame_000095_person_06.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,6,705,459,794,552
test,images/test/frame_000095_person_07.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,7,684,593,761,671
test,images/test/frame_000095_person_08.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,8,558,630,651,704
test,images/test/frame_000095_person_09.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,9,583,288,707,413
test,images/test/frame_000095_person_10.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,10,690,300,795,401
test,images/test/frame_000095_person_11.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,11,686,162,798,226
test,images/test/frame_000095_person_12.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,12,523,8,623,101
test,images/test/frame_000095_person_13.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,13,419,0,523,78
test,images/test/frame_000095_person_14.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,14,337,29,441,97
test,images/test/frame_000095_person_15.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,15,293,92,376,203
test,images/test/frame_000095_person_16.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,16,210,143,302,247
test,images/test/frame_000095_person_17.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,17,175,97,217,209
test,images/test/frame_000095_person_18.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,18,219,39,302,139
test,images/test/frame_000095_person_19.jpg,data/person_dataset_seed123/images/test/frame_000095.jpg,19,122,83,186,149
